Date,Hour,NO2-ug-per-m3
2019-09-18,17,90
2019-09-18,18,99
2019-09-18,19,84
2019-09-18,20,55
2019-09-18,21,42
2019-09-18,22,32
2019-09-18,23,26
2019-09-18,24,18
2019-09-19,01,20
2019-09-19,02,17
2019-09-19,03,29
2019-09-19,04,24
2019-09-19,05,44
2019-09-19,06,83
2019-09-19,1-1-07
2019-09-19,0-1-08
2019-09-19,4-1-09
2019-09-19,10,81
2019-09-19,11,86
2019-09-19,12,79
2019-09-19,13,72
2019-09-19,14,78
2019-09-19,15,91
2019-09-19,16,93
2019-09-19,3-1-17
2019-09-19,18,88
2019-09-19,1-1-19
2019-09-19,20,81
2019-09-19,21,57
2019-09-19,22,59
2019-09-19,23,49
2019-09-19,24,43
2019-09-20,01,33
2019-09-20,02,26
2019-09-20,03,26
2019-09-20,04,27
2019-09-20,05,45
2019-09-20,06,71
2019-09-20,07,80
2019-09-20,08,70
2019-09-20,09,61
2019-09-20,10,57
2019-09-20,11,49
2019-09-20,12,51
2019-09-20,13,44
2019-09-20,14,27
2019-09-20,15,21
2019-09-20,16,40
2019-09-20,17,30
2019-09-20,18,28
2019-09-20,19,33
2019-09-20,20,25
2019-09-20,21,25
2019-09-20,22,20
2019-09-20,23,21
2019-09-20,24,18
2019-09-21,01,19
2019-09-21,02,15
2019-09-21,03,11
2019-09-21,04,22
2019-09-21,05,24
2019-09-21,06,26
2019-09-21,07,19
2019-09-21,08,20
2019-09-21,09,37
2019-09-21,10,45
2019-09-21,11,54
2019-09-21,12,57
2019-09-21,13,37
2019-09-21,14,25
2019-09-21,15,38
2019-09-21,16,58
2019-09-21,17,80
2019-09-21,18,60
2019-09-21,19,92
2019-09-21,20,81
2019-09-21,21,74
2019-09-21,22,68
2019-09-21,23,63
2019-09-21,24,56
2019-09-22,01,46
2019-09-22,02,40
2019-09-22,03,34
2019-09-22,04,30
2019-09-22,05,44
2019-09-22,06,41
2019-09-22,07,38
2019-09-22,08,46
2019-09-22,09,60
2019-09-22,10,59
2019-09-22,11,55
2019-09-22,12,54
2019-09-22,13,51
2019-09-22,14,55
2019-09-22,15,62
2019-09-22,16,64
2019-09-22,17,75
2019-09-22,18,95
2019-09-22,0-1-19
2019-09-22,20,95
2019-09-22,21,88
2019-09-22,22,80
2019-09-22,23,74
2019-09-22,24,63
2019-09-23,01,52
2019-09-23,02,43
2019-09-23,03,44
2019-09-23,04,43
2019-09-23,05,61
2019-09-23,06,87
2019-09-23,3-1-07
2019-09-23,2-1-08
2019-09-23,0-1-09
2019-09-23,10,71
2019-09-23,11,74
2019-09-23,12,70
2019-09-23,13,79
2019-09-23,14,89
2019-09-23,15,78
2019-09-23,16,91
2019-09-23,3-1-17
2019-09-23,2-1-18
2019-09-23,19,95
2019-09-23,20,87
2019-09-23,21,83
2019-09-23,22,61
2019-09-23,23,26
2019-09-23,24,17
2019-09-24,01,11
2019-09-24,02,7
2019-09-24,03,9
2019-09-24,04,12
2019-09-24,05,25
2019-09-24,06,65
2019-09-24,07,84
2019-09-24,08,77
2019-09-24,09,55
2019-09-24,10,50
2019-09-24,11,44
2019-09-24,12,49
2019-09-24,13,61
2019-09-24,14,63
2019-09-24,15,78
2019-09-24,16,86
2019-09-24,17,85
2019-09-24,18,88
2019-09-24,3-1-19
2019-09-24,20,83
2019-09-24,21,64
2019-09-24,22,46
2019-09-24,23,30
2019-09-24,24,28
2019-09-25,01,17
2019-09-25,02,14
2019-09-25,03,25
2019-09-25,04,28
2019-09-25,05,38
2019-09-25,06,66
2019-09-25,07,96
2019-09-25,7-1-08
2019-09-25,09,90
2019-09-25,10,76
2019-09-25,11,79
2019-09-25,12,64
2019-09-25,13,70
2019-09-25,14,80
2019-09-25,15,76
2019-09-25,16,83
2019-09-25,17,95
2019-09-25,9-1-18
2019-09-25,19,99
2019-09-25,20,74
2019-09-25,21,64
2019-09-25,22,60
2019-09-25,23,51
2019-09-25,24,37
2019-09-26,01,27
2019-09-26,02,23
2019-09-26,03,26
2019-09-26,04,30
2019-09-26,05,38
2019-09-26,06,59
2019-09-26,07,74
2019-09-26,08,73
2019-09-26,09,60
2019-09-26,10,53
2019-09-26,11,38
2019-09-26,12,46
2019-09-26,13,43
2019-09-26,14,35
2019-09-26,15,42
2019-09-26,16,39
2019-09-26,17,40
2019-09-26,18,49
2019-09-26,19,50
2019-09-26,20,38
2019-09-26,21,26
2019-09-26,22,17
2019-09-26,23,15
2019-09-26,24,12
2019-09-27,01,10
2019-09-27,02,11
2019-09-27,03,11
2019-09-27,04,16
2019-09-27,05,17
2019-09-27,06,30
2019-09-27,07,41
2019-09-27,08,53
2019-09-27,09,49
2019-09-27,10,43
2019-09-27,11,54
2019-09-27,12,36
2019-09-27,13,27
2019-09-27,14,30
2019-09-27,15,36
2019-09-27,16,27
2019-09-27,17,29
2019-09-27,18,33
2019-09-27,19,86
2019-09-27,20,71
2019-09-27,21,43
2019-09-27,22,36
2019-09-27,23,30
2019-09-27,24,25
2019-09-28,01,17
2019-09-28,02,15
2019-09-28,03,14
2019-09-28,04,14
2019-09-28,05,14
2019-09-28,06,24
2019-09-28,07,14
2019-09-28,08,16
2019-09-28,09,15
2019-09-28,10,15
2019-09-28,11,13
2019-09-28,12,18
2019-09-28,13,16
2019-09-28,14,13
2019-09-28,15,15
2019-09-28,16,15
2019-09-28,17,17
2019-09-28,18,18
2019-09-28,19,25
2019-09-28,20,19
2019-09-28,21,12
2019-09-28,22,9
2019-09-28,23,9
2019-09-28,24,8
2019-09-29,01,7
2019-09-29,02,6
2019-09-29,03,6
2019-09-29,04,6
2019-09-29,05,7
2019-09-29,06,6
2019-09-29,07,6
2019-09-29,08,5
2019-09-29,09,7
2019-09-29,10,10
2019-09-29,11,16
2019-09-29,12,14
2019-09-29,13,16
2019-09-29,14,24
2019-09-29,15,17
2019-09-29,16,32
2019-09-29,17,33
2019-09-29,18,35
2019-09-29,19,36
2019-09-29,20,19
2019-09-29,21,20
2019-09-29,22,11
2019-09-29,23,9
2019-09-29,24,8
2019-09-30,01,8
2019-09-30,02,9
2019-09-30,03,7
2019-09-30,04,11
2019-09-30,05,15
2019-09-30,06,35
2019-09-30,07,57
2019-09-30,08,71
2019-09-30,09,72
2019-09-30,10,51
2019-09-30,11,52
2019-09-30,12,41
2019-09-30,13,50
2019-09-30,14,43
2019-09-30,15,46
2019-09-30,16,56
2019-09-30,17,59
2019-09-30,18,52
2019-09-30,19,62
2019-09-30,20,62
2019-09-30,21,32
2019-09-30,22,21
2019-09-30,23,13
2019-09-30,24,10
2019-10-01,01,6
2019-10-01,02,12
2019-10-01,03,7
2019-10-01,04,10
2019-10-01,05,50
2019-10-01,06,81
2019-10-01,5-1-07
2019-10-01,5-1-08
2019-10-01,5-1-09
2019-10-01,7-1-10
2019-10-01,0-1-11
2019-10-01,9-1-12
2019-10-01,2-1-13
2019-10-01,6-1-14
2019-10-01,3-1-15
2019-10-01,2-1-16
2019-10-01,3-1-17
2019-10-01,3-1-18
2019-10-01,2-1-19
2019-10-01,20,91
2019-10-01,21,72
2019-10-01,22,52
2019-10-01,23,30
2019-10-01,24,33
2019-10-02,01,27
2019-10-02,02,19
2019-10-02,03,15
2019-10-02,04,23
2019-10-02,05,41
2019-10-02,06,76
2019-10-02,07,95
2019-10-02,08,82
2019-10-02,09,72
2019-10-02,10,45
2019-10-02,11,63
2019-10-02,12,47
2019-10-02,13,49
2019-10-02,14,48
2019-10-02,15,53
2019-10-02,16,51
2019-10-02,17,54
2019-10-02,18,49
2019-10-02,19,35
2019-10-02,20,32
2019-10-02,21,49
2019-10-02,22,36
2019-10-02,23,32
2019-10-02,24,22
2019-10-03,01,17
2019-10-03,02,13
2019-10-03,03,11
2019-10-03,04,13
2019-10-03,05,15
2019-10-03,06,22
2019-10-03,07,19
2019-10-03,08,21
2019-10-03,09,25
2019-10-03,10,41
2019-10-03,11,60
2019-10-03,12,53
2019-10-03,13,51
2019-10-03,14,57
2019-10-03,15,60
2019-10-03,16,67
2019-10-03,17,62
2019-10-03,18,76
2019-10-03,19,82
2019-10-03,20,75
2019-10-03,21,65
2019-10-03,22,68
2019-10-03,23,53
2019-10-03,24,37
2019-10-04,01,30
2019-10-04,02,30
2019-10-04,03,29
2019-10-04,04,30
2019-10-04,05,37
2019-10-04,06,58
2019-10-04,07,56
2019-10-04,08,49
2019-10-04,09,47
2019-10-04,10,35
2019-10-04,11,45
2019-10-04,12,37
2019-10-04,13,52
2019-10-04,14,44
2019-10-04,15,64
2019-10-04,16,63
2019-10-04,17,58
2019-10-04,18,61
2019-10-04,19,61
2019-10-04,20,56
2019-10-04,21,45
2019-10-04,22,37
2019-10-04,23,38
2019-10-04,24,51
2019-10-05,01,50
2019-10-05,02,52
2019-10-05,03,29
2019-10-05,04,15
2019-10-05,05,29
2019-10-05,06,27
2019-10-05,07,28
2019-10-05,08,41
2019-10-05,09,48
2019-10-05,10,57
2019-10-05,11,63
2019-10-05,12,63
2019-10-05,13,61
2019-10-05,14,67
2019-10-05,15,87
2019-10-05,16,82
2019-10-05,17,83
2019-10-05,18,80
2019-10-05,19,79
2019-10-05,20,82
2019-10-05,21,72
2019-10-05,22,46
2019-10-05,23,51
2019-10-05,24,44
2019-10-06,01,44
2019-10-06,02,40
2019-10-06,03,31
2019-10-06,04,20
2019-10-06,05,30
2019-10-06,06,37
2019-10-06,07,29
2019-10-06,08,34
2019-10-06,09,49
2019-10-06,10,38
2019-10-06,11,42
2019-10-06,12,51
2019-10-06,13,59
2019-10-06,14,43
2019-10-06,15,44
2019-10-06,16,42
2019-10-06,17,57
2019-10-06,18,69
2019-10-06,19,91
2019-10-06,20,86
2019-10-06,21,69
2019-10-06,22,67
2019-10-06,23,66
2019-10-06,24,52
2019-10-07,01,40
2019-10-07,02,33
2019-10-07,03,31
2019-10-07,04,36
2019-10-07,05,46
2019-10-07,06,74
2019-10-07,07,96
2019-10-07,4-1-08
2019-10-07,3-1-09
2019-10-07,9-1-10
2019-10-07,11,95
2019-10-07,12,91
2019-10-07,13,84
2019-10-07,14,87
2019-10-07,15,70
2019-10-07,16,82
2019-10-07,2-1-17
2019-10-07,18,94
2019-10-07,19,97
2019-10-07,20,83
2019-10-07,21,67
2019-10-07,22,52
2019-10-07,23,28
2019-10-07,24,18
2019-10-08,01,14
2019-10-08,02,13
2019-10-08,03,14
2019-10-08,04,14
2019-10-08,05,18
2019-10-08,06,23
2019-10-08,07,28
2019-10-08,08,33
2019-10-08,09,35
2019-10-08,10,28
2019-10-08,11,35
2019-10-08,12,35
2019-10-08,13,38
2019-10-08,14,51
2019-10-08,15,63
2019-10-08,16,86
2019-10-08,17,53
2019-10-08,18,58
2019-10-08,19,82
2019-10-08,20,70
2019-10-08,21,29
2019-10-08,22,17
2019-10-08,23,16
2019-10-08,24,13
2019-10-09,01,10
2019-10-09,02,11
2019-10-09,03,11
2019-10-09,04,11
2019-10-09,05,11
2019-10-09,06,21
2019-10-09,07,36
2019-10-09,08,38
2019-10-09,09,29
2019-10-09,10,24
2019-10-09,11,24
2019-10-09,12,24
2019-10-09,13,26
2019-10-09,14,26
2019-10-09,15,28
2019-10-09,16,32
2019-10-09,17,48
2019-10-09,18,51
2019-10-09,19,86
2019-10-09,20,57
2019-10-09,21,27
2019-10-09,22,21
2019-10-09,23,20
2019-10-09,24,12
2019-10-10,01,10
2019-10-10,02,10
2019-10-10,03,10
2019-10-10,04,10
2019-10-10,05,11
2019-10-10,06,20
2019-10-10,07,30
2019-10-10,08,40
2019-10-10,09,40
2019-10-10,10,47
2019-10-10,11,30
2019-10-10,12,32
2019-10-10,13,57
2019-10-10,14,25
2019-10-10,15,31
2019-10-10,16,34
2019-10-10,17,28
2019-10-10,18,28
2019-10-10,19,27
2019-10-10,20,25
2019-10-10,21,25
2019-10-10,22,12
2019-10-10,23,11
2019-10-10,24,10
2019-10-11,01,9
2019-10-11,02,9
2019-10-11,03,11
2019-10-11,04,10
2019-10-11,05,11
2019-10-11,06,17
2019-10-11,07,19
2019-10-11,08,20
2019-10-11,09,21
2019-10-11,10,24
2019-10-11,11,26
2019-10-11,12,20
2019-10-11,13,21
2019-10-11,14,19
2019-10-11,15,25
2019-10-11,16,22
2019-10-11,17,20
2019-10-11,18,17
2019-10-11,19,21
2019-10-11,20,13
2019-10-11,21,11
2019-10-11,22,8
2019-10-11,23,7
2019-10-11,24,6
2019-10-12,01,6
2019-10-12,02,6
2019-10-12,03,6
2019-10-12,04,5
2019-10-12,05,7
2019-10-12,06,20
2019-10-12,07,18
2019-10-12,08,19
2019-10-12,09,27
2019-10-12,10,19
2019-10-12,11,21
2019-10-12,12,22
2019-10-12,13,25
2019-10-12,14,24
2019-10-12,15,22
2019-10-12,16,19
2019-10-12,17,22
2019-10-12,18,20
2019-10-12,19,30
2019-10-12,20,25
2019-10-12,21,14
2019-10-12,22,12
2019-10-12,23,11
2019-10-12,24,10
2019-10-13,01,9
2019-10-13,02,9
2019-10-13,03,6
2019-10-13,04,6
2019-10-13,05,12
2019-10-13,06,15
2019-10-13,07,23
2019-10-13,08,13
2019-10-13,09,33
2019-10-13,10,50
2019-10-13,11,56
2019-10-13,12,61
2019-10-13,13,62
2019-10-13,14,50
2019-10-13,15,55
2019-10-13,16,48
2019-10-13,17,38
2019-10-13,18,41
2019-10-13,19,30
2019-10-13,20,17
2019-10-13,21,17
2019-10-13,22,13
2019-10-13,23,10
2019-10-13,24,5
2019-10-14,01,5
2019-10-14,02,2
2019-10-14,03,2
2019-10-14,04,4
2019-10-14,05,8
2019-10-14,06,17
2019-10-14,07,31
2019-10-14,08,40
2019-10-14,09,38
2019-10-14,10,37
2019-10-14,11,49
2019-10-14,12,46
2019-10-14,13,67
2019-10-14,14,80
2019-10-14,15,74
2019-10-14,16,91
2019-10-14,17,92
2019-10-14,18,88
2019-10-14,19,91
2019-10-14,20,56
2019-10-14,21,38
2019-10-14,22,33
2019-10-14,23,31
2019-10-14,24,20
2019-10-15,01,17
2019-10-15,02,15
2019-10-15,03,14
2019-10-15,04,16
2019-10-15,05,30
2019-10-15,06,59
2019-10-15,07,86
2019-10-15,08,80
2019-10-15,09,81
2019-10-15,10,63
2019-10-15,11,52
2019-10-15,12,41
2019-10-15,13,36
2019-10-15,14,42
2019-10-15,15,70
2019-10-15,16,82
2019-10-15,17,87
2019-10-15,18,97
2019-10-15,19,92
2019-10-15,20,91
2019-10-15,21,71
2019-10-15,22,66
2019-10-15,23,62
2019-10-15,24,52
2019-10-16,01,43
2019-10-16,02,37
2019-10-16,03,33
2019-10-16,04,34
2019-10-16,05,39
2019-10-16,06,62
2019-10-16,07,90
2019-10-16,8-1-08
2019-10-16,5-1-09
2019-10-16,10,94
2019-10-16,11,85
2019-10-16,12,69
2019-10-16,13,66
2019-10-16,14,61
2019-10-16,15,64
2019-10-16,16,62
2019-10-16,17,57
2019-10-16,18,64
2019-10-16,19,72
2019-10-16,20,48
2019-10-16,21,44
2019-10-16,22,35
2019-10-16,23,25
2019-10-16,24,24
2019-10-17,01,25
2019-10-17,02,21
2019-10-17,03,14
2019-10-17,04,12
2019-10-17,05,19
2019-10-17,06,35
2019-10-17,07,44
2019-10-17,08,41
2019-10-17,09,42
2019-10-17,10,35
2019-10-17,11,30
2019-10-17,12,30
2019-10-17,13,27
2019-10-17,14,37
2019-10-17,15,59
2019-10-17,16,91
2019-10-17,17,91
2019-10-17,18,90
2019-10-17,19,87
2019-10-17,20,72
2019-10-17,21,60
2019-10-17,22,52
2019-10-17,23,52
2019-10-17,24,38
2019-10-18,01,26
2019-10-18,02,27
2019-10-18,03,27
2019-10-18,04,16
2019-10-18,05,41
2019-10-18,06,62
2019-10-18,07,47
2019-10-18,08,72
2019-10-18,09,53
2019-10-18,10,51
2019-10-18,11,38
2019-10-18,12,32
2019-10-18,13,29
2019-10-18,14,32
2019-10-18,15,33
2019-10-18,16,36
2019-10-18,17,45
2019-10-18,18,28
2019-10-18,19,23
2019-10-18,20,18
2019-10-18,21,12
2019-10-18,22,12
2019-10-18,23,12
2019-10-18,24,10
2019-10-19,01,9
2019-10-19,02,9
2019-10-19,03,8
2019-10-19,04,10
2019-10-19,05,14
2019-10-19,06,17
2019-10-19,07,18
2019-10-19,08,23
2019-10-19,09,24
2019-10-19,10,29
2019-10-19,11,30
2019-10-19,12,25
2019-10-19,13,24
2019-10-19,14,28
2019-10-19,15,24
2019-10-19,16,26
2019-10-19,17,38
2019-10-19,18,36
2019-10-19,19,30
2019-10-19,20,24
2019-10-19,21,24
2019-10-19,22,40
2019-10-19,23,23
2019-10-19,24,24
2019-10-20,01,18
2019-10-20,02,21
2019-10-20,03,15
2019-10-20,04,13
2019-10-20,05,14
2019-10-20,06,37
2019-10-20,07,20
2019-10-20,08,16
2019-10-20,09,26
2019-10-20,10,33
2019-10-20,11,38
2019-10-20,12,33
2019-10-20,13,39
2019-10-20,14,40
2019-10-20,15,41
2019-10-20,16,61
2019-10-20,17,68
2019-10-20,18,66
2019-10-20,19,63
2019-10-20,20,61
2019-10-20,21,57
2019-10-20,22,52
2019-10-20,23,52
2019-10-20,24,44
2019-10-21,01,31
2019-10-21,02,31
2019-10-21,03,32
2019-10-21,04,23
2019-10-21,05,55
2019-10-21,06,92
2019-10-21,1-1-07
2019-10-21,6-1-08
2019-10-21,1-1-09
2019-10-21,6-1-10
2019-10-21,1-1-11
2019-10-21,12,84
2019-10-21,13,72
2019-10-21,14,64
2019-10-21,15,61
2019-10-21,16,56
2019-10-21,17,63
2019-10-21,18,68
2019-10-21,19,67
2019-10-21,20,50
2019-10-21,21,47
2019-10-21,22,44
2019-10-21,23,38
2019-10-21,24,26
2019-10-22,01,20
2019-10-22,02,14
2019-10-22,03,14
2019-10-22,04,24
2019-10-22,05,28
2019-10-22,06,46
2019-10-22,07,50
2019-10-22,08,40
2019-10-22,09,43
2019-10-22,10,54
2019-10-22,11,29
2019-10-22,12,21
2019-10-22,13,21
2019-10-22,14,30
2019-10-22,15,29
2019-10-22,16,32
2019-10-22,17,36
2019-10-22,18,47
2019-10-22,19,56
2019-10-22,20,46
2019-10-22,21,25
2019-10-22,22,24
2019-10-22,23,20
2019-10-22,24,26
2019-10-23,01,23
2019-10-23,02,20
2019-10-23,03,19
2019-10-23,04,23
2019-10-23,05,31
2019-10-23,06,47
2019-10-23,07,77
2019-10-23,08,58
2019-10-23,09,51
2019-10-23,10,57
2019-10-23,11,45
2019-10-23,12,48
2019-10-23,13,57
2019-10-23,14,67
2019-10-23,15,58
2019-10-23,16,79
2019-10-23,17,98
2019-10-23,18,95
2019-10-23,19,84
2019-10-23,20,60
2019-10-23,21,50
2019-10-23,22,36
2019-10-23,23,40
2019-10-23,24,32
2019-10-24,01,34
2019-10-24,02,30
2019-10-24,03,26
2019-10-24,04,31
2019-10-24,05,40
2019-10-24,06,46
2019-10-24,07,52
2019-10-24,08,54
2019-10-24,09,47
2019-10-24,10,37
2019-10-24,11,31
2019-10-24,12,27
2019-10-24,13,27
2019-10-24,14,41
2019-10-24,15,35
2019-10-24,16,35
2019-10-24,17,53
2019-10-24,18,46
2019-10-24,19,37
2019-10-24,20,35
2019-10-24,21,36
2019-10-24,22,34
2019-10-24,23,32
2019-10-24,24,31
2019-10-25,01,27
2019-10-25,02,20
2019-10-25,03,13
2019-10-25,04,11
2019-10-25,05,14
2019-10-25,06,24
2019-10-25,07,42
2019-10-25,08,40
2019-10-25,09,39
2019-10-25,10,30
2019-10-25,11,25
2019-10-25,12,24
2019-10-25,13,26
2019-10-25,14,31
2019-10-25,15,35
2019-10-25,16,31
2019-10-25,17,33
2019-10-25,18,85
2019-10-25,19,38
2019-10-25,20,52
2019-10-25,21,33
2019-10-25,22,25
2019-10-25,23,19
2019-10-25,24,15
2019-10-26,01,11
2019-10-26,02,9
2019-10-26,03,8
2019-10-26,04,8
2019-10-26,05,8
2019-10-26,06,8
2019-10-26,07,10
2019-10-26,08,10
2019-10-26,09,12
2019-10-26,10,14
2019-10-26,11,13
2019-10-26,12,14
2019-10-26,13,15
2019-10-26,14,16
2019-10-26,15,12
2019-10-26,16,15
2019-10-26,17,17
2019-10-26,18,25
2019-10-26,19,39
2019-10-26,20,18
2019-10-26,21,17
2019-10-26,22,14
2019-10-26,23,11
2019-10-26,24,8
2019-10-27,01,9
2019-10-27,02,7
2019-10-27,03,5
2019-10-27,03,5
2019-10-27,04,5
2019-10-27,05,4
2019-10-27,06,9
2019-10-27,07,10
2019-10-27,08,12
2019-10-27,09,14
2019-10-27,10,16
2019-10-27,11,21
2019-10-27,12,17
2019-10-27,13,19
2019-10-27,14,18
2019-10-27,15,35
2019-10-27,16,34
2019-10-27,17,23
2019-10-27,18,32
2019-10-27,19,46
2019-10-27,20,46
2019-10-27,21,21
2019-10-27,22,13
2019-10-27,23,10
2019-10-27,24,6
2019-10-28,01,9
2019-10-28,02,6
2019-10-28,03,10
2019-10-28,04,21
2019-10-28,05,42
2019-10-28,06,78
2019-10-28,8-1-07
2019-10-28,08,97
2019-10-28,09,71
2019-10-28,10,78
2019-10-28,11,75
2019-10-28,12,65
2019-10-28,13,45
2019-10-28,14,88
2019-10-28,15,98
2019-10-28,16,89
2019-10-28,7-1-17
2019-10-28,8-1-18
2019-10-28,7-1-19
2019-10-28,20,87
2019-10-28,21,74
2019-10-28,22,69
2019-10-28,23,62
2019-10-28,24,44
2019-10-29,01,35
2019-10-29,02,32
2019-10-29,03,34
2019-10-29,04,36
2019-10-29,05,49
2019-10-29,06,79
2019-10-29,7-1-07
2019-10-29,3-1-08
2019-10-29,3-1-09
2019-10-29,1-1-10
2019-10-29,1-1-11
2019-10-29,0-1-12
2019-10-29,13,97
2019-10-29,8-1-14
2019-10-29,7-1-15
2019-10-29,3-1-16
2019-10-29,6-1-17
2019-10-29,4-1-18
2019-10-29,2-1-19
2019-10-29,2-1-20
2019-10-29,21,90
2019-10-29,22,69
2019-10-29,23,62
2019-10-29,24,53
2019-10-30,01,40
2019-10-30,02,34
2019-10-30,03,35
2019-10-30,04,33
2019-10-30,05,41
2019-10-30,06,66
2019-10-30,6-1-07
2019-10-30,8-1-08
2019-10-30,5-1-09
2019-10-30,0-1-10
2019-10-30,2-1-11
2019-10-30,4-1-12
2019-10-30,13,98
2019-10-30,0-1-14
2019-10-30,0-1-15
2019-10-30,3-1-16
2019-10-30,4-1-17
2019-10-30,5-1-18
2019-10-30,7-1-19
2019-10-30,20,99
2019-10-30,21,86
2019-10-30,22,66
2019-10-30,23,62
2019-10-30,24,54
2019-10-31,01,45
2019-10-31,02,42
2019-10-31,03,35
2019-10-31,04,36
2019-10-31,05,43
2019-10-31,06,48
2019-10-31,07,50
2019-10-31,08,54
2019-10-31,09,64
2019-10-31,10,65
2019-10-31,11,66
2019-10-31,12,65
2019-10-31,13,58
2019-10-31,14,68
2019-10-31,15,67
2019-10-31,16,83
2019-10-31,0-1-17
2019-10-31,18,98
2019-10-31,8-1-19
2019-10-31,20,96
2019-10-31,21,84
2019-10-31,22,80
2019-10-31,23,58
2019-10-31,24,52
2019-11-01,01,54
2019-11-01,02,34
2019-11-01,03,27
2019-11-01,04,29
2019-11-01,05,48
2019-11-01,06,75
2019-11-01,07,79
2019-11-01,08,92
2019-11-01,09,73
2019-11-01,10,65
2019-11-01,11,47
2019-11-01,12,30
2019-11-01,13,41
2019-11-01,14,39
2019-11-01,15,42
2019-11-01,16,43
2019-11-01,17,55
2019-11-01,18,40
2019-11-01,19,37
2019-11-01,20,28
2019-11-01,21,23
2019-11-01,22,21
2019-11-01,23,19
2019-11-01,24,20
2019-11-02,01,17
2019-11-02,02,15
2019-11-02,03,14
2019-11-02,04,14
2019-11-02,05,17
2019-11-02,06,19
2019-11-02,07,17
2019-11-02,08,21
2019-11-02,09,23
2019-11-02,10,25
2019-11-02,11,28
2019-11-02,12,30
2019-11-02,13,29
2019-11-02,14,27
2019-11-02,15,29
2019-11-02,16,46
2019-11-02,17,58
2019-11-02,18,53
2019-11-02,19,65
2019-11-02,20,39
2019-11-02,21,33
2019-11-02,22,27
2019-11-02,23,27
2019-11-02,24,18
2019-11-03,01,14
2019-11-03,02,14
2019-11-03,03,14
2019-11-03,04,13
2019-11-03,05,12
2019-11-03,06,26
2019-11-03,07,34
2019-11-03,08,29
2019-11-03,09,25
2019-11-03,10,30
2019-11-03,11,40
2019-11-03,12,68
2019-11-03,13,56
2019-11-03,14,61
2019-11-03,15,54
2019-11-03,16,77
2019-11-03,17,77
2019-11-03,18,83
2019-11-03,19,85
2019-11-03,20,75
2019-11-03,21,68
2019-11-03,22,58
2019-11-03,23,51
2019-11-03,24,35
2019-11-04,01,25
2019-11-04,02,20
2019-11-04,03,14
2019-11-04,04,18
2019-11-04,05,29
2019-11-04,06,48
2019-11-04,07,73
2019-11-04,08,73
2019-11-04,09,77
2019-11-04,10,68
2019-11-04,11,66
2019-11-04,12,62
2019-11-04,13,58
2019-11-04,14,68
2019-11-04,15,68
2019-11-04,16,93
2019-11-04,2-1-17
2019-11-04,0-1-18
2019-11-04,19,94
2019-11-04,20,89
2019-11-04,21,78
2019-11-04,22,70
2019-11-04,23,47
2019-11-04,24,19
2019-11-05,01,13
2019-11-05,02,24
2019-11-05,03,31
2019-11-05,04,31
2019-11-05,05,47
2019-11-05,06,81
2019-11-05,8-1-07
2019-11-05,5-1-08
2019-11-05,0-1-09
2019-11-05,10,86
2019-11-05,11,86
2019-11-05,12,86
2019-11-05,13,82
2019-11-05,14,88
2019-11-05,15,94
2019-11-05,16,98
2019-11-05,4-1-17
2019-11-05,0-1-18
2019-11-05,19,88
2019-11-05,20,78
2019-11-05,21,71
2019-11-05,22,60
2019-11-05,23,55
2019-11-05,24,39
2019-11-06,01,24
2019-11-06,02,28
2019-11-06,03,33
2019-11-06,04,42
2019-11-06,05,52
2019-11-06,06,85
2019-11-06,7-1-07
2019-11-06,2-1-08
2019-11-06,0-1-09
2019-11-06,2-1-10
2019-11-06,11,90
2019-11-06,12,84
2019-11-06,13,85
2019-11-06,14,97
2019-11-06,3-1-15
2019-11-06,6-1-16
2019-11-06,4-1-17
2019-11-06,18,83
2019-11-06,19,85
2019-11-06,20,67
2019-11-06,21,53
2019-11-06,22,48
2019-11-06,23,41
2019-11-06,24,37
2019-11-07,01,26
2019-11-07,02,22
2019-11-07,03,25
2019-11-07,04,30
2019-11-07,05,38
2019-11-07,06,61
2019-11-07,07,80
2019-11-07,08,89
2019-11-07,09,76
2019-11-07,10,72
2019-11-07,11,65
2019-11-07,12,60
2019-11-07,13,69
2019-11-07,14,69
2019-11-07,15,78
2019-11-07,16,75
2019-11-07,17,76
2019-11-07,18,76
2019-11-07,19,86
2019-11-07,20,64
2019-11-07,21,45
2019-11-07,22,34
2019-11-07,23,27
2019-11-07,24,17
2019-11-08,01,13
2019-11-08,02,15
2019-11-08,03,15
2019-11-08,04,15
2019-11-08,05,22
2019-11-08,06,50
2019-11-08,07,71
2019-11-08,08,79
2019-11-08,09,93
2019-11-08,10,82
2019-11-08,11,69
2019-11-08,12,67
2019-11-08,13,55
2019-11-08,14,63
2019-11-08,15,67
2019-11-08,16,82
2019-11-08,2-1-17
2019-11-08,1-1-18
2019-11-08,19,91
2019-11-08,20,77
2019-11-08,21,61
2019-11-08,22,56
2019-11-08,23,52
2019-11-08,24,46
2019-11-09,01,39
2019-11-09,02,31
2019-11-09,03,30
2019-11-09,04,27
2019-11-09,05,31
2019-11-09,06,39
2019-11-09,07,49
2019-11-09,08,52
2019-11-09,09,61
2019-11-09,10,65
2019-11-09,11,69
2019-11-09,12,68
2019-11-09,13,66
2019-11-09,14,73
2019-11-09,15,65
2019-11-09,16,73
2019-11-09,17,66
2019-11-09,18,72
2019-11-09,19,82
2019-11-09,20,54
2019-11-09,21,41
2019-11-09,22,54
