,Date,Hour,e5,e10,diesel
7225,2019-10-29,1,1.373702703,1.349202703,1.230702703
7226,2019-10-29,2,1.386351351,1.360351351,1.242351351
7227,2019-10-29,3,1.399,1.3715,1.254
7228,2019-10-29,4,1.517030303,1.485969697,1.365212121
7229,2019-10-29,5,1.402428571,1.379,1.262714286
7230,2019-10-29,6,1.421727273,1.398090909,1.280272727
7231,2019-10-29,7,1.39772093,1.370162791,1.256674419
7232,2019-10-29,8,1.365308725,1.33752349,1.225308725
7233,2019-10-29,9,1.391912088,1.366802198,1.250318681
7234,2019-10-29,10,1.353470588,1.329470588,1.213941176
7235,2019-10-29,11,1.328107143,1.307035714,1.194535714
7236,2019-10-29,12,1.376086614,1.350181102,1.239551181
7237,2019-10-29,13,1.354729167,1.334104167,1.212958333
7238,2019-10-29,14,1.337571429,1.317571429,1.196142857
7239,2019-10-29,15,1.365666667,1.34095122,1.22200813
7240,2019-10-29,16,1.3355,1.311,1.1942
7241,2019-10-29,17,1.330111111,1.309,1.186777778
7242,2019-10-29,18,1.352723404,1.330702128,1.205702128
7243,2019-10-29,19,1.332529412,1.310764706,1.190176471
7244,2019-10-29,20,1.322333333,1.309,1.175666667
7245,2019-10-29,21,1.389612245,1.36144898,1.242877551
7246,2019-10-29,22,1.335756757,1.314135135,1.18872973
7247,2019-10-29,23,1.338405405,1.313108108,1.192783784
7248,2019-10-30,0,1.341054054,1.312081081,1.196837838
7249,2019-10-30,1,1.343702703,1.311054054,1.200891892
7250,2019-10-30,2,1.346351351,1.310027027,1.204945946
7251,2019-10-30,3,1.349,1.309,1.209
7252,2019-10-30,4,1.51790625,1.49259375,1.362125
7253,2019-10-30,5,1.400463415,1.376073171,1.243878049
7254,2019-10-30,6,1.412984375,1.388765625,1.266890625
7255,2019-10-30,7,1.37475,1.347833333,1.228833333
7256,2019-10-30,8,1.352989637,1.326772021,1.205787565
7257,2019-10-30,9,1.389872093,1.363011628,1.24027907
7258,2019-10-30,10,1.353296875,1.33025,1.208375
7259,2019-10-30,11,1.326631579,1.302157895,1.184526316
7260,2019-10-30,12,1.372461538,1.348423077,1.228807692
7261,2019-10-30,13,1.34880198,1.322861386,1.204841584
7262,2019-10-30,14,1.334555556,1.311222222,1.194555556
7263,2019-10-30,15,1.366857143,1.342673469,1.229
7264,2019-10-30,16,1.338893617,1.312191489,1.205808511
7265,2019-10-30,17,1.331941176,1.307823529,1.196647059
7266,2019-10-30,18,1.353336283,1.329884956,1.215902655
7267,2019-10-30,19,1.330304348,1.304217391,1.194652174
7268,2019-10-30,20,1.329,1.299,1.199
7269,2019-10-30,21,1.391790698,1.365511628,1.250627907
7270,2019-10-30,22,1.337571429,1.314142857,1.198428571
7271,2019-10-30,23,1.329,1.309,1.169
7272,2019-10-31,0,1.384,1.364,1.224
7273,2019-10-31,1,1.439,1.419,1.279
7274,2019-10-31,2,1.494,1.474,1.334
7275,2019-10-31,3,1.549,1.529,1.389
7276,2019-10-31,4,1.536627119,1.511881356,1.373915254
7277,2019-10-31,5,1.405176471,1.381647059,1.268117647
7278,2019-10-31,6,1.415346154,1.392269231,1.274192308
7279,2019-10-31,7,1.384409836,1.355229508,1.251459016
7280,2019-10-31,8,1.382333333,1.35645098,1.254294118
7281,2019-10-31,9,1.426708333,1.401916667,1.294833333
7282,2019-10-31,10,1.388609375,1.36353125,1.264546875
7283,2019-10-31,11,1.373857143,1.352142857,1.250714286
7284,2019-10-31,12,1.413867257,1.38820354,1.288911504
7285,2019-10-31,13,1.388059829,1.361051282,1.257717949
7286,2019-10-31,14,1.374833333,1.349833333,1.23025
7287,2019-10-31,15,1.412402062,1.387247423,1.282505155
7288,2019-10-31,16,1.384304348,1.360565217,1.257608696
7289,2019-10-31,17,1.372148148,1.346592593,1.247148148
7290,2019-10-31,18,1.394925926,1.371222222,1.259092593
7291,2019-10-31,19,1.376843137,1.349,1.242333333
7292,2019-10-31,20,1.407921569,1.380857143,1.27352381
7293,2019-10-31,21,1.439,1.412714286,1.304714286
7294,2019-10-31,22,1.381926829,1.36095122,1.249243902
7295,2019-10-31,23,1.415341463,1.394560976,1.275195122
7296,2019-11-01,0,1.448756098,1.428170732,1.301146341
7297,2019-11-01,1,1.482170732,1.461780488,1.327097561
7298,2019-11-01,2,1.515585366,1.495390244,1.35304878
7299,2019-11-01,3,1.549,1.529,1.379
7300,2019-11-01,4,1.515760563,1.500267606,1.360971831
7301,2019-11-01,5,1.444517241,1.42037931,1.305896552
7302,2019-11-01,6,1.446125,1.42375,1.31
7303,2019-11-01,7,1.436310924,1.410092437,1.303117647
7304,2019-11-01,8,1.404706806,1.377534031,1.282560209
7305,2019-11-01,9,1.441413793,1.41437931,1.329965517
7306,2019-11-01,10,1.403747475,1.380818182,1.301828283
7307,2019-11-01,11,1.382333333,1.358583333,1.2515
7308,2019-11-01,12,1.423761905,1.399380952,1.319761905
7309,2019-11-01,13,1.396524752,1.370188119,1.289990099
7310,2019-11-01,14,1.381666667,1.351666667,1.243333333
7311,2019-11-01,15,1.422737374,1.397686869,1.311929293
7312,2019-11-01,16,1.40120339,1.376542373,1.281033898
7313,2019-11-01,17,1.392,1.365,1.251
7314,2019-11-01,18,1.413761905,1.389,1.26697619
7315,2019-11-01,19,1.388473684,1.353736842,1.245315789
7316,2019-11-01,20,1.387181818,1.372636364,1.257181818
7317,2019-11-01,21,1.461857143,1.435571429,1.325
7318,2019-11-01,22,1.39975,1.37675,1.26375
7319,2019-11-01,23,1.4296,1.4072,1.2888
7320,2019-11-02,0,1.45945,1.43765,1.31385
7321,2019-11-02,1,1.4893,1.4681,1.3389
7322,2019-11-02,2,1.51915,1.49855,1.36395
7323,2019-11-02,3,1.549,1.529,1.389
7324,2019-11-02,4,1.531307692,1.506692308,1.364897436
7325,2019-11-02,5,1.485206897,1.45762069,1.340034483
7326,2019-11-02,6,1.489657895,1.461763158,1.333868421
7327,2019-11-02,7,1.472529412,1.445470588,1.316941176
7328,2019-11-02,8,1.433576271,1.405440678,1.286288136
7329,2019-11-02,9,1.488642857,1.464535714,1.343196429
7330,2019-11-02,10,1.464754717,1.440037736,1.324943396
7331,2019-11-02,11,1.418857143,1.393571429,1.280857143
7332,2019-11-02,12,1.46604918,1.439491803,1.327442623
7333,2019-11-02,13,1.437571429,1.415122449,1.291040816
7334,2019-11-02,14,1.397636364,1.366727273,1.228545455
7335,2019-11-02,15,1.462898305,1.436288136,1.319084746
7336,2019-11-02,16,1.437589744,1.416820513,1.292717949
7337,2019-11-02,17,1.411741935,1.385935484,1.263193548
7338,2019-11-02,18,1.435309524,1.410547619,1.281142857
7339,2019-11-02,19,1.413642857,1.3815,1.265428571
7340,2019-11-02,20,1.409,1.389,1.269
7341,2019-11-02,21,1.489285714,1.463,1.343285714
7342,2019-11-02,22,1.426567568,1.403324324,1.282513514
7343,2019-11-02,23,1.451054054,1.428459459,1.303810811
7344,2019-11-03,0,1.475540541,1.453594595,1.325108108
7345,2019-11-03,1,1.500027027,1.47872973,1.346405405
7346,2019-11-03,2,1.524513514,1.503864865,1.367702703
7347,2019-11-03,3,1.549,1.529,1.389
7348,2019-11-03,4,1.524714286,1.500428571,1.35947619
7349,2019-11-03,5,1.506692308,1.478230769,1.352846154
7350,2019-11-03,6,1.503929577,1.481676056,1.346183099
7351,2019-11-03,7,1.473878049,1.445097561,1.309243902
7352,2019-11-03,8,1.489,1.461727273,1.327181818
7353,2019-11-03,9,1.5204,1.4952,1.3594
7354,2019-11-03,10,1.487961039,1.462766234,1.327961039
7355,2019-11-03,11,1.430923077,1.404,1.254384615
7356,2019-11-03,12,1.509096154,1.481980769,1.357269231
7357,2019-11-03,13,1.483647887,1.460971831,1.324070423
7358,2019-11-03,14,1.446222222,1.421222222,1.281222222
7359,2019-11-03,15,1.497188976,1.471519685,1.34923622
7360,2019-11-03,16,1.468324324,1.44372973,1.318189189
7361,2019-11-03,17,1.441307692,1.421307692,1.280538462
7362,2019-11-03,18,1.467026316,1.440973684,1.304921053
7363,2019-11-03,19,1.4578,1.4266,1.3118
7364,2019-11-03,20,1.459,1.439,1.329
7365,2019-11-03,21,1.533473684,1.507684211,1.365842105
7366,2019-11-03,22,1.477918919,1.454675676,1.335216216
7367,2019-11-03,23,1.492135135,1.469540541,1.345972973
7368,2019-11-04,0,1.506351351,1.484405405,1.35672973
7369,2019-11-04,1,1.520567568,1.49927027,1.367486486
7370,2019-11-04,2,1.534783784,1.514135135,1.378243243
7371,2019-11-04,3,1.549,1.529,1.389
7372,2019-11-04,4,1.5312,1.5056,1.3618
7373,2019-11-04,5,1.529909091,1.506272727,1.367181818
7374,2019-11-04,6,1.519098039,1.496058824,1.363509804
7375,2019-11-04,7,1.489833333,1.464277778,1.334833333
7376,2019-11-04,8,1.457591549,1.427732394,1.28928169
7377,2019-11-04,9,1.508255319,1.482723404,1.344851064
7378,2019-11-04,10,1.484045872,1.457807339,1.327348624
7379,2019-11-04,11,1.446692308,1.422076923,1.283615385
7380,2019-11-04,12,1.503791667,1.4765,1.3524375
7381,2019-11-04,13,1.4793125,1.455875,1.32071875
7382,2019-11-04,14,1.427148148,1.398259259,1.238259259
7383,2019-11-04,15,1.491578125,1.466421875,1.33165625
7384,2019-11-04,16,1.442223684,1.416960526,1.276697368
7385,2019-11-04,17,1.414714286,1.390071429,1.240785714
7386,2019-11-04,18,1.415180556,1.390875,1.2315
7387,2019-11-04,19,1.391941176,1.361941176,1.202823529
7388,2019-11-04,20,1.389,1.349,1.199
7389,2019-11-04,21,1.446804878,1.421439024,1.260463415
7390,2019-11-04,22,1.400025641,1.376435897,1.207717949
7391,2019-11-04,23,1.431820513,1.408948718,1.243974359
7392,2019-11-05,0,1.463615385,1.441461538,1.280230769
7393,2019-11-05,1,1.495410256,1.473974359,1.316487179
7394,2019-11-05,2,1.527205128,1.506487179,1.35274359
7395,2019-11-05,3,1.559,1.539,1.389
7396,2019-11-05,4,1.534967742,1.514322581,1.365451613
7397,2019-11-05,5,1.471727273,1.448090909,1.269
7398,2019-11-05,6,1.461769231,1.437461538,1.271461538
7399,2019-11-05,7,1.462076923,1.432846154,1.277717949
7400,2019-11-05,8,1.413358974,1.382589744,1.210794872
7401,2019-11-05,9,1.464390625,1.438140625,1.2665
7402,2019-11-05,10,1.428494949,1.401626263,1.23879798
7403,2019-11-05,11,1.406073171,1.379243902,1.20704878
7404,2019-11-05,12,1.447827586,1.422034483,1.254862069
7405,2019-11-05,13,1.4222,1.3974,1.2274
7406,2019-11-05,14,1.404,1.377392857,1.204357143
7407,2019-11-05,15,1.439145985,1.413087591,1.240459854
7408,2019-11-05,16,1.416464789,1.392239437,1.222380282
7409,2019-11-05,17,1.396457627,1.369677966,1.20340678
7410,2019-11-05,18,1.417796296,1.394092593,1.228907407
7411,2019-11-05,19,1.391307692,1.360538462,1.210153846
7412,2019-11-05,20,1.385,1.353,1.205
7413,2019-11-05,21,1.454526316,1.433473684,1.278473684
7414,2019-11-05,22,1.399512821,1.376435897,1.217717949
7415,2019-11-05,23,1.433410256,1.410948718,1.251974359
7416,2019-11-06,0,1.467307692,1.445461538,1.286230769
7417,2019-11-06,1,1.501205128,1.479974359,1.320487179
7418,2019-11-06,2,1.535102564,1.514487179,1.35474359
7419,2019-11-06,3,1.569,1.549,1.389
7420,2019-11-06,4,1.553923077,1.525,1.371153846
7421,2019-11-06,5,1.465896552,1.441758621,1.285551724
7422,2019-11-06,6,1.480875,1.457375,1.303
7423,2019-11-06,7,1.457039216,1.428019608,1.284098039
7424,2019-11-06,8,1.441352941,1.416843137,1.262235294
7425,2019-11-06,9,1.476005988,1.450556886,1.296065868
7426,2019-11-06,10,1.432622047,1.409314961,1.257897638
7427,2019-11-06,11,1.410791045,1.385716418,1.217507463
7428,2019-11-06,12,1.441214765,1.419067114,1.25014094
7429,2019-11-06,13,1.418850746,1.395567164,1.224671642
7430,2019-11-06,14,1.399222222,1.373666667,1.202111111
7431,2019-11-06,15,1.430102941,1.404808824,1.235691176
7432,2019-11-06,16,1.409277778,1.385944444,1.222333333
7433,2019-11-06,17,1.403210526,1.376894737,1.213210526
7434,2019-11-06,18,1.424189873,1.40064557,1.23343038
7435,2019-11-06,19,1.401608696,1.369434783,1.212913043
7436,2019-11-06,20,1.390666667,1.360666667,1.184
7437,2019-11-06,21,1.458268293,1.431439024,1.270463415
7438,2019-11-06,22,1.409,1.385756757,1.216567568
7439,2019-11-06,23,1.389,1.369,1.209
7440,2019-11-07,0,1.429,1.409,1.2465
7441,2019-11-07,1,1.469,1.449,1.284
7442,2019-11-07,2,1.509,1.489,1.3215
7443,2019-11-07,3,1.549,1.529,1.359
7444,2019-11-07,4,1.547709677,1.523193548,1.370290323
7445,2019-11-07,5,1.469,1.444555556,1.277888889
7446,2019-11-07,6,1.480929825,1.457070175,1.290929825
7447,2019-11-07,7,1.475129032,1.439645161,1.280290323
7448,2019-11-07,8,1.457086957,1.431,1.258913043
7449,2019-11-07,9,1.490490683,1.46589441,1.305645963
7450,2019-11-07,10,1.443646465,1.41920202,1.25869697
7451,2019-11-07,11,1.431465753,1.406808219,1.235712329
7452,2019-11-07,12,1.463444444,1.439277778,1.264972222
7453,2019-11-07,13,1.440111111,1.416333333,1.238333333
7454,2019-11-07,14,1.418411765,1.393117647,1.218579832
7455,2019-11-07,15,1.439333333,1.416266667,1.242
7456,2019-11-07,16,1.418195402,1.393597701,1.233137931
7457,2019-11-07,17,1.40040625,1.37384375,1.20946875
7458,2019-11-07,18,1.422564356,1.39860396,1.230980198
7459,2019-11-07,19,1.402529412,1.366058824,1.210764706
7460,2019-11-07,20,1.3965,1.3765,1.2065
7461,2019-11-07,21,1.470142857,1.443857143,1.279285714
7462,2019-11-07,22,1.410621622,1.387378378,1.218189189
7463,2019-11-07,23,1.436297297,1.413702703,1.246351351
7464,2019-11-08,0,1.461972973,1.440027027,1.274513514
7465,2019-11-08,1,1.487648649,1.466351351,1.302675676
7466,2019-11-08,2,1.513324324,1.492675676,1.330837838
7467,2019-11-08,3,1.539,1.519,1.359
7468,2019-11-08,4,1.544483871,1.519967742,1.370290323
7469,2019-11-08,5,1.473482759,1.449344828,1.284517241
7470,2019-11-08,6,1.490527778,1.466222222,1.309694444
7471,2019-11-08,7,1.46925641,1.436948718,1.282333333
7472,2019-11-08,8,1.43872973,1.412783784,1.241297297
7473,2019-11-08,9,1.493606742,1.466977528,1.296977528
7474,2019-11-08,10,1.447148148,1.423814815,1.251592593
7475,2019-11-08,11,1.422544304,1.396974684,1.226594937
7476,2019-11-08,12,1.457296296,1.431,1.255666667
7477,2019-11-08,13,1.441592593,1.41862963,1.236314815
7478,2019-11-08,14,1.41085567,1.38642268,1.216835052
7479,2019-11-08,15,1.435335878,1.410145038,1.244877863
7480,2019-11-08,16,1.412285714,1.387714286,1.224714286
7481,2019-11-08,17,1.392571429,1.367571429,1.212265306
7482,2019-11-08,18,1.414353535,1.390515152,1.237080808
7483,2019-11-08,19,1.390052632,1.355315789,1.217421053
7484,2019-11-08,20,1.387571429,1.376142857,1.219714286
7485,2019-11-08,21,1.459263158,1.428736842,1.287684211
7486,2019-11-08,22,1.399888889,1.375888889,1.223444444
7487,2019-11-08,23,1.431711111,1.408511111,1.256555556
7488,2019-11-09,0,1.463533333,1.441133333,1.289666667
7489,2019-11-09,1,1.495355556,1.473755556,1.322777778
7490,2019-11-09,2,1.527177778,1.506377778,1.355888889
7491,2019-11-09,3,1.559,1.539,1.389
7492,2019-11-09,4,1.540538462,1.515923077,1.369769231
7493,2019-11-09,5,1.479,1.453285714,1.301857143
7494,2019-11-09,6,1.493651163,1.468302326,1.319348837
7495,2019-11-09,7,1.465944444,1.437055556,1.296083333
7496,2019-11-09,8,1.427349515,1.403854369,1.251621359
7497,2019-11-09,9,1.469763359,1.443961832,1.291977099
7498,2019-11-09,10,1.433390244,1.406398374,1.252902439
7499,2019-11-09,11,1.404,1.378183673,1.227061224
7500,2019-11-09,12,1.43466879,1.407089172,1.261738854
7501,2019-11-09,13,1.406346939,1.385326531,1.235734694
7502,2019-11-09,14,1.388736842,1.362947368,1.215578947
7503,2019-11-09,15,1.418186992,1.391682927,1.24404065
7504,2019-11-09,16,1.39575,1.36975,1.2205
7505,2019-11-09,17,1.389434783,1.364217391,1.218130435
7506,2019-11-09,18,1.415842105,1.391368421,1.243078947
7507,2019-11-09,19,1.392529412,1.356058824,1.220764706
7508,2019-11-09,20,1.3865,1.3665,1.2165
7509,2019-11-09,21,1.459263158,1.428736842,1.288473684
7510,2019-11-09,22,1.400025641,1.376435897,1.227205128
7511,2019-11-09,23,1.415820513,1.392948718,1.243564103
7512,2019-11-10,0,1.431615385,1.409461538,1.259923077
7513,2019-11-10,1,1.447410256,1.425974359,1.276282051
7514,2019-11-10,2,1.463205128,1.442487179,1.292641026
7515,2019-11-10,3,1.479,1.459,1.309
7516,2019-11-10,4,1.532513514,1.507648649,1.362513514
7517,2019-11-10,5,1.508285714,1.485428571,1.332571429
7518,2019-11-10,6,1.483230769,1.4565,1.317076923
7519,2019-11-10,7,1.445935484,1.41916129,1.26883871
7520,2019-11-10,8,1.424714286,1.398831933,1.245470588
7521,2019-11-10,9,1.443437086,1.41694702,1.277807947
7522,2019-11-10,10,1.403473684,1.37645614,1.250842105
7523,2019-11-10,11,1.376966102,1.349169492,1.222559322
7524,2019-11-10,12,1.406847222,1.382541667,1.256916667
7525,2019-11-10,13,1.396263158,1.373105263,1.236894737
7526,2019-11-10,14,1.371545455,1.347181818,1.209727273
7527,2019-11-10,15,1.406419355,1.37916129,1.244645161
7528,2019-11-10,16,1.384306122,1.364306122,1.218183673
7529,2019-11-10,17,1.374178571,1.34775,1.216857143
7530,2019-11-10,18,1.394391304,1.370565217,1.238130435
7531,2019-11-10,19,1.369,1.33862963,1.216407407
7532,2019-11-10,20,1.401560976,1.375887986,1.247703704
7533,2019-11-10,21,1.434121951,1.413146341,1.279
7534,2019-11-10,22,1.379512821,1.356948718,1.227205128
7535,2019-11-10,23,1.415410256,1.393358974,1.259564103
7536,2019-11-11,0,1.451307692,1.429769231,1.291923077
7537,2019-11-11,1,1.487205128,1.466179487,1.324282051
7538,2019-11-11,2,1.523102564,1.502589744,1.356641026
7539,2019-11-11,3,1.559,1.539,1.389
7540,2019-11-11,4,1.540692308,1.506076923,1.368846154
7541,2019-11-11,5,1.452870968,1.429,1.290290323
7542,2019-11-11,6,1.46353125,1.43915625,1.30978125
7543,2019-11-11,7,1.424789474,1.393736842,1.272684211
7544,2019-11-11,8,1.406526882,1.380935484,1.258677419
7545,2019-11-11,9,1.444886076,1.420708861,1.296974684
7546,2019-11-11,10,1.393649123,1.367859649,1.238122807
7547,2019-11-11,11,1.374,1.346,1.2128
7548,2019-11-11,12,1.40802439,1.382577236,1.252658537
7549,2019-11-11,13,1.386962963,1.363814815,1.224555556
7550,2019-11-11,14,1.382488372,1.355511628,1.208767442
7551,2019-11-11,15,1.408620253,1.384822785,1.238367089
7552,2019-11-11,16,1.390568627,1.365862745,1.223117647
7553,2019-11-11,17,1.376446809,1.352617021,1.201978723
7554,2019-11-11,18,1.395525424,1.372050847,1.223491525
7555,2019-11-11,19,1.372103448,1.343482759,1.202103448
7556,2019-11-11,20,1.369909091,1.339,1.197181818
7557,2019-11-11,21,1.445052632,1.419263158,1.283736842
7558,2019-11-11,22,1.380621622,1.357378378,1.209
7559,2019-11-11,23,1.416297297,1.393702703,1.245
7560,2019-11-12,0,1.451972973,1.430027027,1.281
7561,2019-11-12,1,1.487648649,1.466351351,1.317
7562,2019-11-12,2,1.523324324,1.502675676,1.353
7563,2019-11-12,3,1.559,1.539,1.389
7564,2019-11-12,4,1.537833333,1.513166667,1.367833333
7565,2019-11-12,5,1.44775,1.4165,1.2793125
7566,2019-11-12,6,1.456719298,1.432157895,1.288298246
7567,2019-11-12,7,1.437194444,1.403861111,1.268027778
7568,2019-11-12,8,1.415352941,1.389,1.239705882
7569,2019-11-12,9,1.454546218,1.426815126,1.277403361
7570,2019-11-12,10,1.428385965,1.403649123,1.248649123
7571,2019-11-12,11,1.398210526,1.372947368,1.223736842
7572,2019-11-12,12,1.427888889,1.401839506,1.257765432
7573,2019-11-12,13,1.402902439,1.377414634,1.228390244
7574,2019-11-12,14,1.37938961,1.354324675,1.207701299
7575,2019-11-12,15,1.396874016,1.373566929,1.22892126
7576,2019-11-12,16,1.371307692,1.347846154,1.207076923
7577,2019-11-12,17,1.356014925,1.332432836,1.193626866
7578,2019-11-12,18,1.370656442,1.345319018,1.213171779
7579,2019-11-12,19,1.338873418,1.312797468,1.194696203
7580,2019-11-12,20,1.329,1.289,1.189
7581,2019-11-12,21,1.421093023,1.394116279,1.279232558
7582,2019-11-12,22,1.351222222,1.326777778,1.210111111
7583,2019-11-12,23,1.340111111,1.317888889,1.199555556
7584,2019-11-13,0,1.329,1.309,1.189
7585,2019-11-13,1,1.402333333,1.382333333,1.252333333
7586,2019-11-13,2,1.475666667,1.455666667,1.315666667
7587,2019-11-13,3,1.549,1.529,1.379
7588,2019-11-13,4,1.535612903,1.511096774,1.367064516
7589,2019-11-13,5,1.3965,1.373166667,1.257333333
7590,2019-11-13,6,1.40554321,1.381592593,1.259864198
7591,2019-11-13,7,1.392451327,1.365017699,1.245814159
7592,2019-11-13,8,1.332699422,1.310098266,1.225242775
7593,2019-11-13,9,1.373050633,1.349126582,1.261848101
7594,2019-11-13,10,1.359930233,1.338302326,1.233651163
7595,2019-11-13,11,1.334138889,1.311777778,1.200527778
7596,2019-11-13,12,1.368186992,1.341845528,1.236723577
7597,2019-11-13,13,1.369588235,1.348647059,1.225705882
7598,2019-11-13,14,1.337928571,1.314714286,1.202214286
7599,2019-11-13,15,1.364901639,1.342770492,1.239737705
7600,2019-11-13,16,1.345888889,1.323888889,1.205444444
7601,2019-11-13,17,1.336096774,1.313193548,1.202870968
7602,2019-11-13,18,1.35856044,1.335263736,1.227021978
7603,2019-11-13,19,1.336391304,1.311608696,1.205086957
7604,2019-11-13,20,1.339,1.319,1.189
7605,2019-11-13,21,1.417604651,1.391325581,1.286906977
7606,2019-11-13,22,1.344405405,1.321972973,1.212783784
7607,2019-11-13,23,1.385324324,1.363378378,1.24413229
7608,2019-11-14,0,1.426243243,1.404783784,1.275480797
7609,2019-11-14,1,1.467162162,1.446189189,1.306829303
7610,2019-11-14,2,1.508081081,1.487594595,1.338177809
7611,2019-11-14,3,1.549,1.529,1.369526316
7612,2019-11-14,4,1.518574468,1.491340426,1.352404255
7613,2019-11-14,5,1.3915,1.374,1.268166667
7614,2019-11-14,6,1.416260274,1.390232877,1.277767123
7615,2019-11-14,7,1.415555556,1.387333333,1.265444444
7616,2019-11-14,8,1.408032258,1.382763441,1.254053763
7617,2019-11-14,9,1.444535714,1.417988095,1.296380952
7618,2019-11-14,10,1.405413043,1.381717391,1.262913043
7619,2019-11-14,11,1.382,1.3584,1.2304
7620,2019-11-14,12,1.414679012,1.388567901,1.265296296
7621,2019-11-14,13,1.382697479,1.360176471,1.232193277
7622,2019-11-14,14,1.355134454,1.329672269,1.212529412
7623,2019-11-14,15,1.383133333,1.356733333,1.24
7624,2019-11-14,16,1.359,1.335333333,1.2115
7625,2019-11-14,17,1.338242424,1.314454545,1.201575758
7626,2019-11-14,18,1.365138614,1.340287129,1.226524752
7627,2019-11-14,19,1.3402,1.3114,1.203
7628,2019-11-14,20,1.339,1.319,1.189
7629,2019-11-14,21,1.420363636,1.393318182,1.280818182
7630,2019-11-14,22,1.346297297,1.323054054,1.212783784
7631,2019-11-14,23,1.386837838,1.364243243,1.246027027
7632,2019-11-15,0,1.427378378,1.405432432,1.27927027
7633,2019-11-15,1,1.467918919,1.446621622,1.312513514
7634,2019-11-15,2,1.508459459,1.487810811,1.345756757
7635,2019-11-15,3,1.549,1.529,1.379
7636,2019-11-15,4,1.538833333,1.514166667,1.361333333
7637,2019-11-15,5,1.402076923,1.379,1.254384615
7638,2019-11-15,6,1.400456311,1.37676699,1.267058252
7639,2019-11-15,7,1.391115385,1.363423077,1.251019231
7640,2019-11-15,8,1.366919075,1.340907514,1.229578035
7641,2019-11-15,9,1.396727273,1.371670455,1.264
7642,2019-11-15,10,1.370102941,1.345029412,1.225764706
7643,2019-11-15,11,1.3443125,1.3186875,1.2011875
7644,2019-11-15,12,1.374,1.349438596,1.238122807
7645,2019-11-15,13,1.372495146,1.350456311,1.227349515
7646,2019-11-15,14,1.340818182,1.316272727,1.204454545
7647,2019-11-15,15,1.36916,1.34332,1.23732
7648,2019-11-15,16,1.359625,1.335875,1.216708333
7649,2019-11-15,17,1.3411875,1.3165,1.2074375
7650,2019-11-15,18,1.364888889,1.341555556,1.228333333
7651,2019-11-15,19,1.342529412,1.314294118,1.216058824
7652,2019-11-15,20,1.3415,1.3215,1.2065
7653,2019-11-15,21,1.413827586,1.393137931,1.295206897
7654,2019-11-15,22,1.3593125,1.3355625,1.224625
7655,2019-11-15,23,1.380583333,1.354916667,1.2435
7656,2019-11-16,0,1.401854167,1.374270833,1.262375
7657,2019-11-16,1,1.423125,1.393625,1.28125
7658,2019-11-16,2,1.444395833,1.412979167,1.300125
7659,2019-11-16,3,1.465666667,1.432333333,1.319
7660,2019-11-16,4,1.51340678,1.488661017,1.345610169
7661,2019-11-16,5,1.429,1.404555556,1.291222222
7662,2019-11-16,6,1.402076923,1.374,1.270538462
7663,2019-11-16,7,1.393444444,1.360111111,1.241777778
7664,2019-11-16,8,1.3925,1.362,1.25125
7665,2019-11-16,9,1.427933333,1.400466667,1.2874
7666,2019-11-16,10,1.3993125,1.3680625,1.26009375
7667,2019-11-16,11,1.374555556,1.341222222,1.194555556
7668,2019-11-16,12,1.42112766,1.392191489,1.287297872
7669,2019-11-16,13,1.3966,1.370733333,1.254066667
7670,2019-11-16,14,1.387139535,1.363186047,1.23155814
7671,2019-11-16,15,1.414316456,1.390012658,1.256594937
7672,2019-11-16,16,1.382958333,1.355458333,1.216708333
7673,2019-11-16,17,1.378736842,1.352947368,1.211631579
7674,2019-11-16,18,1.398111111,1.374481481,1.231
7675,2019-11-16,19,1.374454545,1.341727273,1.213545455
7676,2019-11-16,20,1.371857143,1.347571429,1.207571429
7677,2019-11-16,21,1.449526316,1.430052632,1.289526316
7678,2019-11-16,22,1.395875,1.3693125,1.234
7679,2019-11-16,23,1.4285,1.40325,1.263
7680,2019-11-17,0,1.461125,1.4371875,1.292
7681,2019-11-17,1,1.49375,1.471125,1.321
7682,2019-11-17,2,1.526375,1.5050625,1.35
7683,2019-11-17,3,1.559,1.539,1.379
7684,2019-11-17,4,1.528333333,1.498333333,1.350333333
7685,2019-11-17,5,1.485785714,1.4515,1.319714286
7686,2019-11-17,6,1.4736,1.4484,1.3172
7687,2019-11-17,7,1.431096774,1.407225806,1.258193548
7688,2019-11-17,8,1.41638806,1.389522388,1.252208955
7689,2019-11-17,9,1.432410853,1.408069767,1.276054264
7690,2019-11-17,10,1.394862069,1.373252874,1.246816092
7691,2019-11-17,11,1.378772727,1.352409091,1.224
7692,2019-11-17,12,1.414050505,1.388191919,1.262636364
7693,2019-11-17,13,1.391285714,1.367,1.243285714
7694,2019-11-17,14,1.377947368,1.352157895,1.222421053
7695,2019-11-17,15,1.407646617,1.382082707,1.258398496
7696,2019-11-17,16,1.383181818,1.356636364,1.229363636
7697,2019-11-17,17,1.379952381,1.354238095,1.225666667
7698,2019-11-17,18,1.402614458,1.379240964,1.251289157
7699,2019-11-17,19,1.379714286,1.349714286,1.226142857
7700,2019-11-17,20,1.369,1.349,1.219
7701,2019-11-17,21,1.461571429,1.435285714,1.310714286
7702,2019-11-17,22,1.402448276,1.378310345,1.249344828
7703,2019-11-17,23,1.433758621,1.410448276,1.275275862
7704,2019-11-18,0,1.465068966,1.442586207,1.301206897
