Date,Hour,NO2-ug-per-m3,Cars-Direction-1,Cars-Direction-2,Cars-Total,Day-Of-Week,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,January,February,March,April,May,June,July,August,September,October,November,December,SchoolHoliday,wind_meters_per_second,rain_millimeters,did_it_rain,air_temp_deg_c,relative_humidity_percent,e5,e10,diesel,Number of vessels
2019-08-02,11,92,601,581,1182,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,0.0,0,20.5,78.0,1.44909345794392,1.4237663551401898,1.24871962616823,5
2019-08-02,16,89,635,585,1220,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4,0.0,0,19.9,77.0,1.4162727272727298,1.38809090909091,1.21309090909091,6
2019-08-02,17,95,630,543,1173,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6,0.0,0,19.6,76.0,1.443,1.41683333333333,1.23983333333333,6
2019-08-02,18,97,511,466,977,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,0.0,0,19.5,73.0,1.42233333333333,1.39307407407407,1.21862962962963,4
2019-08-02,19,91,374,471,845,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,0.0,0,18.5,78.0,1.4240000000000002,1.394,1.224,7
2019-08-02,20,89,290,346,636,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,0.0,0,17.3,86.0,1.48842857142857,1.46042857142857,1.28671428571429,7
2019-08-02,21,82,200,264,464,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.0,0,16.8,91.0,1.439,1.419,1.239,7
2019-08-03,2,28,31,39,70,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.0,0,14.4,98.0,1.5815,1.4340000000000002,1.3515,7
2019-08-03,3,27,23,20,43,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0.0,0,14.6,97.0,1.59384375,1.563375,1.3515,6
2019-08-03,4,30,16,20,36,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,0.0,0,13.6,98.0,1.49,1.465,1.289,8
2019-08-03,5,37,27,22,49,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3,0.0,0,14.3,98.0,1.4887619047619,1.46209523809524,1.2805476190476202,8
2019-08-03,6,45,65,64,129,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,0.0,0,16.0,94.0,1.46639130434782,1.4362463768115905,1.26073913043478,7
2019-08-03,7,47,87,61,148,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9,0.0,0,19.3,80.0,1.43783720930233,1.4173720930232598,1.24097674418605,4
2019-08-03,8,61,146,127,273,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1,0.0,0,21.4,69.0,1.46996774193548,1.44293548387097,1.26687096774194,1
2019-08-03,9,73,262,237,499,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,0.0,0,20.9,62.0,1.44246153846154,1.41810256410256,1.23951282051282,1
2019-08-03,10,75,518,385,903,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,0.0,1,21.5,68.0,1.419,1.39566666666667,1.22066666666667,6
2019-08-03,11,72,646,537,1183,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9,0.0,0,22.0,65.0,1.45615277777778,1.42934722222222,1.25531944444444,7
2019-08-03,12,90,618,503,1121,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,0.0,1,22.3,56.0,1.4332857142857098,1.411,1.23028571428571,7
2019-08-03,13,86,624,499,1123,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,0.0,0,22.9,54.0,1.425,1.401,1.223,7
2019-08-03,14,83,608,465,1073,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9,0.0,0,23.3,53.0,1.4668260869565202,1.4423695652173898,1.26584782608696,5
2019-08-03,16,85,516,559,1075,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0.0,0,21.4,63.0,1.419,1.3966,1.2138,6
2019-08-03,17,42,500,566,1066,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0.0,0,20.4,76.0,1.44219587628866,1.41549484536083,1.2370412371134,6
2019-08-03,18,63,461,521,982,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,0.0,0,19.7,79.0,1.42483333333333,1.3944166666666695,1.21816666666667,3
2019-08-03,19,66,361,439,800,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0.0,1,18.6,86.0,1.4240000000000002,1.394,1.214,3
2019-08-03,20,64,273,278,551,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,0.0,0,17.8,82.0,1.49179069767442,1.4594651162790702,1.2780697674418602,6
2019-08-03,21,31,240,248,488,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6,0.0,0,16.5,85.0,1.439,1.419,1.229,6
2019-08-03,22,40,148,278,426,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,0.0,0,15.4,90.0,1.4240000000000002,1.419,1.214,7
2019-08-04,2,19,47,52,99,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0.0,0,13.0,96.0,1.5815,1.5615,1.3515,3
2019-08-04,3,15,27,33,60,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3,0.0,0,11.5,96.0,1.59486206896552,1.569,1.35175862068965,5
2019-08-04,4,20,26,29,55,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.0,0,11.9,99.0,1.49677777777778,1.47122222222222,1.28344444444444,9
2019-08-04,5,34,30,26,56,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3,0.0,0,14.1,95.0,1.505,1.4795333333333305,1.2826,8
2019-08-04,6,24,50,52,102,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0.0,0,15.3,89.0,1.47104081632653,1.4375714285714298,1.2459387755102,6
2019-08-04,7,20,45,44,89,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,0.0,0,17.0,83.0,1.4452857142857098,1.419,1.23071428571429,7
2019-08-04,8,12,68,70,138,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,0.0,0,18.5,74.0,1.5037333333333305,1.48066666666667,1.28413333333333,8
2019-08-04,9,14,176,153,329,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7,0.0,0,20.4,63.0,1.43910869565217,1.41758695652174,1.23693478260869,8
2019-08-04,10,33,289,303,592,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.9,0.0,0,20.5,63.0,1.41782352941176,1.3907647058823502,1.21605882352941,8
2019-08-04,11,21,473,369,842,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2,0.0,0,19.7,66.0,1.4648064516128998,1.44082795698925,1.2651290322580602,6
2019-08-04,12,16,571,384,955,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4,0.0,0,20.5,64.0,1.43388095238095,1.40828571428572,1.23138095238095,5
2019-08-04,13,51,610,517,1127,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,0.0,0,20.1,64.0,1.42042857142857,1.39614285714286,1.21757142857143,3
2019-08-04,14,30,544,518,1062,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,0.0,0,20.9,63.0,1.47092307692308,1.44464102564102,1.26976923076923,2
2019-08-04,15,32,565,520,1085,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,0,20.5,66.0,1.43917857142857,1.413375,1.23516071428571,4
2019-08-04,16,30,426,529,955,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,0.0,0,20.2,64.0,1.419,1.39268421052632,1.21531578947368,5
2019-08-04,17,33,436,581,1017,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4,0.0,0,20.5,66.0,1.43984112149533,1.41432710280374,1.23488785046729,6
2019-08-04,18,35,376,619,995,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,0.0,0,19.2,69.0,1.42677777777778,1.40255555555556,1.21922222222222,6
2019-08-04,19,37,306,460,766,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9,0.0,0,18.4,74.0,1.429,1.389,1.219,3
2019-08-04,20,37,292,302,594,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,0.0,0,15.8,85.0,1.49275,1.464,1.28325,5
2019-08-04,21,63,195,236,431,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3,0.0,0,14.6,90.0,1.439,1.419,1.229,5
2019-08-05,2,23,12,20,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.0,0,11.9,98.0,1.5815,1.5615,1.3515,3
2019-08-05,3,28,12,8,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.0,0,12.2,99.0,1.5945737704918,1.5635901639344298,1.35162295081967,5
2019-08-05,4,37,16,13,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.0,0,12.4,98.0,1.48445454545454,1.46718181818182,1.28718181818182,6
2019-08-05,5,56,61,43,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.0,0,14.5,97.0,1.4899803921568602,1.46252941176471,1.27409803921569,6
2019-08-05,6,84,166,138,304,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,15.8,87.0,1.50671428571429,1.47985714285714,1.283,6
2019-08-05,7,84,474,377,851,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0.0,0,17.3,80.0,1.4765,1.4465,1.269,4
2019-08-05,8,84,611,410,1021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3,0.0,0,19.4,66.0,1.52852380952381,1.50225396825397,1.31066666666667,2
2019-08-05,9,85,534,392,926,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,0.0,0,20.0,67.0,1.4695172413793105,1.44468965517241,1.26598275862069,5
2019-08-05,10,82,535,493,1028,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,0.0,0,21.2,65.0,1.44471428571429,1.419,1.23614285714286,3
2019-08-05,11,78,590,541,1131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,0.0,0,22.6,60.0,1.48744827586207,1.46063793103448,1.28020689655172,8
2019-08-05,12,83,576,583,1159,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,0.0,0,21.4,67.0,1.45728282828283,1.42708080808081,1.25405050505051,8
2019-08-05,13,83,520,598,1118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3,0.0,1,19.8,77.0,1.43574418604651,1.40795348837209,1.2343488372093,7
2019-08-05,18,99,587,720,1307,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,0.0,1,20.8,75.0,1.42159259259259,1.39585185185185,1.2127037037037,2
2019-08-05,19,89,402,564,966,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,19.5,85.0,1.42185714285714,1.3932857142857098,1.21185714285714,7
2019-08-05,20,70,284,310,594,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.0,0,19.4,87.0,1.49328571428571,1.46528571428571,1.28414285714286,7
2019-08-05,21,61,188,210,398,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1,0.0,0,18.8,92.0,1.43042857142857,1.419,1.229,6
2019-08-06,2,22,10,20,30,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,0.0,0,16.7,94.0,1.5815,1.5615,1.3315,3
2019-08-06,3,22,12,14,26,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9,0.0,0,16.0,95.0,1.58663157894737,1.56031578947368,1.34663157894737,4
2019-08-06,4,34,16,22,38,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,0.0,0,16.0,95.0,1.52203571428571,1.49328571428571,1.30507142857143,4
2019-08-06,5,56,43,33,76,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,0.0,0,16.4,94.0,1.4857857142857098,1.45792857142857,1.26828571428571,2
2019-08-06,6,61,181,142,323,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1,0.0,0,17.8,86.0,1.463,1.431,1.25,3
2019-08-06,7,50,433,350,783,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,0,18.9,82.0,1.47042857142857,1.44185714285714,1.25828571428571,5
2019-08-06,8,44,596,442,1038,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,0.0,0,20.2,73.0,1.51407575757576,1.49036363636364,1.30066666666667,5
2019-08-06,9,35,518,456,974,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.9,0.0,0,20.8,62.0,1.46957142857143,1.4462380952381,1.26033333333333,2
2019-08-06,10,41,541,505,1046,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6,0.0,0,21.8,56.0,1.44175,1.4175,1.239875,2
2019-08-06,11,35,596,552,1148,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,0.0,0,22.7,56.0,1.48143055555556,1.454625,1.27691666666667,2
2019-08-06,12,32,608,570,1178,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3,0.0,0,24.0,49.0,1.44874137931034,1.42115517241379,1.24563793103448,0
2019-08-06,13,39,553,533,1086,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4,0.0,0,23.8,45.0,1.4245421686747,1.3982771084337402,1.2234578313253,4
2019-08-06,14,57,542,548,1090,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7,0.0,0,22.9,48.0,1.46152631578947,1.4372105263157902,1.26531578947368,3
2019-08-06,15,64,614,604,1218,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,0.0,0,22.5,51.0,1.43172727272727,1.40388636363636,1.23070454545454,4
2019-08-06,16,69,620,601,1221,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4,0.0,1,20.5,65.0,1.4200714285714298,1.39364285714286,1.21328571428571,1
2019-08-06,17,54,753,665,1418,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,0.0,1,19.9,66.0,1.4404018691588798,1.41432710280374,1.2329252336448602,1
2019-08-06,18,56,553,671,1224,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,0.0,0,20.0,72.0,1.42214814814815,1.3952962962963,1.2127037037037,2
2019-08-06,19,51,412,539,951,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8,0.0,1,19.1,66.0,1.4240000000000002,1.389,1.214,2
2019-08-06,20,57,286,354,640,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1,0.0,0,18.3,72.0,1.49328571428571,1.46528571428571,1.28157142857143,2
2019-08-06,21,48,213,249,462,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,0.0,0,17.0,78.0,1.439,1.419,1.229,0
2019-08-07,2,22,27,21,48,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,13.7,93.0,1.5815,1.5615,1.3315,5
2019-08-07,3,28,10,14,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.0,0,13.2,96.0,1.57486206896552,1.5490000000000002,1.33486206896552,4
2019-08-07,4,43,9,18,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.0,0,13.9,97.0,1.4908181818181798,1.46718181818182,1.28081818181818,8
2019-08-07,5,65,49,35,84,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1,0.0,0,15.5,87.0,1.48636111111111,1.45775,1.26969444444445,6
2019-08-07,6,90,175,149,324,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0.0,0,16.9,80.0,1.47015384615385,1.43861538461538,1.2578461538461498,8
2019-08-07,7,79,446,327,773,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,0.0,0,18.2,71.0,1.46163157894737,1.43215789473684,1.25163157894737,10
2019-08-07,8,58,618,443,1061,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,0.0,0,19.2,67.0,1.5256666666666698,1.49939215686275,1.31125490196078,11
2019-08-07,9,64,571,412,983,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7,0.0,0,21.5,61.0,1.47063461538462,1.4435192307692302,1.2590961538461598,10
2019-08-07,10,52,608,459,1067,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7,0.0,0,20.2,64.0,1.44042857142857,1.41185714285714,1.23042857142857,9
2019-08-07,11,39,619,595,1214,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,0.0,0,21.2,64.0,1.4943333333333302,1.46922222222222,1.28133333333333,6
2019-08-07,12,33,612,599,1211,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4,0.0,0,21.7,67.0,1.45945454545455,1.43377272727273,1.24468181818182,8
2019-08-07,13,30,528,608,1136,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0.0,0,22.3,58.0,1.4437826086956498,1.4185652173913,1.23182608695652,4
2019-08-07,14,37,526,593,1119,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,4.2,1,18.9,86.0,1.48405617977528,1.4564157303370802,1.2730449438202298,2
2019-08-07,15,69,605,652,1257,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,0.0,0,20.7,70.0,1.4646338028169,1.43702816901409,1.24787323943662,5
2019-08-07,16,41,611,689,1300,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.7,0.0,0,21.3,55.0,1.4445102040816298,1.42144897959184,1.23083673469388,7
2019-08-07,17,42,733,773,1506,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.2,0.0,0,20.4,63.0,1.46283333333333,1.4376666666666698,1.24983333333333,9
2019-08-07,18,48,618,639,1257,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7,0.0,0,20.0,64.0,1.43085185185185,1.3971481481481498,1.21974074074074,9
2019-08-07,19,27,486,526,1012,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1,0.0,0,18.6,69.0,1.4375714285714298,1.409,1.22757142857143,6
2019-08-07,20,26,326,356,682,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9,0.0,0,17.2,77.0,1.51057894736842,1.47847368421053,1.29347368421053,7
2019-08-07,21,39,218,241,459,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,0.0,0,16.1,85.0,1.459,1.43042857142857,1.24042857142857,9
2019-08-08,2,16,9,13,22,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,0.0,1,15.1,92.0,1.579,1.5590000000000002,1.329,4
2019-08-08,3,17,10,11,21,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3,0.0,1,15.2,91.0,1.5686551724137898,1.54279310344828,1.32486206896552,10
2019-08-08,4,16,12,14,26,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7,0.0,1,14.9,92.0,1.5065,1.48316666666667,1.28983333333333,8
2019-08-08,5,42,39,31,70,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9,0.0,0,15.4,88.0,1.4944166666666698,1.46775,1.28066666666667,10
2019-08-08,6,68,188,147,335,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7,0.0,1,15.9,85.0,1.479,1.44122222222222,1.26677777777778,6
2019-08-08,7,40,452,361,813,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0.0,0,17.4,80.0,1.47172727272727,1.4408181818181798,1.259,5
2019-08-08,8,36,597,425,1022,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,0.0,1,16.8,86.0,1.51276,1.4862,1.3018,7
2019-08-08,9,33,576,457,1033,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,0.0,1,17.0,84.0,1.47941666666667,1.45580555555556,1.26775,6
2019-08-08,10,36,545,471,1016,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8,0.9,1,18.4,83.0,1.44455555555556,1.4156666666666695,1.23455555555556,6
2019-08-08,11,24,599,536,1135,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.1,0.0,0,19.7,73.0,1.50078571428571,1.47530952380952,1.29007142857143,5
2019-08-08,12,25,567,620,1187,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5,0.0,0,20.7,63.0,1.48023595505618,1.45259550561798,1.26810112359551,6
2019-08-08,13,31,566,593,1159,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.3,0.0,1,20.3,67.0,1.45547058823529,1.43017647058824,1.2445882352941202,7
2019-08-08,14,29,549,666,1215,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.1,0.0,1,21.1,55.0,1.49948076923077,1.4729423076923098,1.28486538461538,5
2019-08-08,15,31,624,588,1212,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.9,0.0,0,21.0,56.0,1.47446511627907,1.44818604651163,1.25306976744186,7
2019-08-08,16,32,661,683,1344,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7,0.0,0,20.3,57.0,1.4411052631578898,1.414,1.22873684210526,7
2019-08-08,17,32,795,752,1547,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0.0,0,19.8,63.0,1.45947619047619,1.43151700680272,1.24784353741497,8
2019-08-08,18,31,640,651,1291,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.2,0.0,0,18.9,65.0,1.4303888888888898,1.4015,1.21830555555556,8
2019-08-08,19,25,491,585,1076,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.4,0.0,0,17.9,74.0,1.4136666666666695,1.3869999999999998,1.20366666666667,4
2019-08-08,20,23,344,367,711,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7,0.0,0,17.0,79.0,1.49357142857143,1.46557142857143,1.28185714285714,8
2019-08-08,21,15,236,237,473,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7,0.0,0,16.4,84.0,1.439,1.419,1.229,10
2019-08-09,2,8,7,16,23,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,0,14.8,93.0,1.5415,1.5215,1.3115,2
2019-08-09,3,11,17,10,27,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7,0.0,0,14.5,95.0,1.55175862068966,1.5258965517241398,1.31796551724138,3
2019-08-09,4,26,13,18,31,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,0.0,0,14.2,94.0,1.493,1.4680000000000002,1.283,3
2019-08-09,5,60,41,30,71,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,0.0,0,14.6,93.0,1.47272881355932,1.44628813559322,1.2625593220339,10
2019-08-09,6,70,185,156,341,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,0.0,0,15.8,86.0,1.46525,1.43025,1.2515,8
2019-08-09,7,45,393,302,695,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1,0.0,0,18.0,79.0,1.44275,1.41675,1.2305,9
2019-08-09,8,55,589,395,984,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,0,18.4,78.0,1.49550602409639,1.46779518072289,1.2803855421686698,9
2019-08-09,9,45,559,405,964,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,0.0,0,19.9,71.0,1.44241176470588,1.41670588235294,1.23429411764706,9
2019-08-09,10,61,618,499,1117,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1,0.0,0,20.1,64.0,1.41029032258064,1.3864193548387098,1.2102903225806498,9
2019-08-09,11,52,683,602,1285,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,0.0,0,20.2,65.0,1.45614285714286,1.43209523809524,1.25507142857143,8
2019-08-09,12,58,654,651,1305,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9,0.0,0,20.7,61.0,1.4357142857142902,1.40857142857143,1.23228571428572,10
2019-08-09,13,64,646,633,1279,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,0.0,0,21.4,61.0,1.41242465753425,1.38502739726028,1.20954794520548,11
2019-08-09,14,77,629,618,1247,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,0.0,0,21.3,59.0,1.44330894308943,1.41786178861789,1.24371544715447,8
